,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
353,Psychology,1085,University of Chicago,Brian,,Prendergast,372194,11,good,TEACHER,PROFESSOR,4.9,"['Dr. Prendergast is a spectacular teacher and wonderful mentor. I encourage everyone to take his classes.', 'The Best', 'Hard but awesome', 'Biopsych Prof. Amazing teacher', 'My favorite professor at UC. Knows his stuff and presents it well in a humorous manner.', 'pretty sweet', 'Very attractive, very willing to help outside class. Runs a sweet lab.', 'funny', 'Good lecturer', 'No Comments', 'No Comments']","['Inspirational', 'Tough grader', 'Amazing lectures', 'Would take again', 'Respected']"
354,Art History,1085,University of Chicago,Jennifer,,Purtle,704816,1,good,TEACHER,PROFESSOR,4.0,['No Comments'],[]
355,Biology,1085,University of Chicago,Hani Tawfiq,,Qaszmieh,1323976,0,zero,TEACHER,PROFESSOR,N/A,[],[]
356,Languages,1085,University of Chicago,Claudia,,Quevedo-Webb,2676798,1,good,TEACHER,PROFESSOR,5.0,"['Outstanding professor. Gives tons of detailed high quality feedback, easily reached & cares about student success, and has a very well structured Canvas page. Course has many light assignments w some heavier speaking and writing mixed in-expect essays. Highly recommend her if you struggle with your speaking or want a highly structured course.', 'Outstanding professor. Gives tons of detailed high quality feedback, easily reached & cares about student success, and has a very well structured Canvas page. Course has many light assignments w some heavier speaking and writing mixed in-expect essays. Highly recommend her if you struggle with your speaking or want a highly structured course.']","['Clear grading criteria', 'Gives good feedback', 'Accessible outside class', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria']"
357,Biology,1085,University of Chicago,Jose,,Quintans,234330,5,average,TEACHER,PROFESSOR,3.4,"[""Aside from colorful clothing and being a good lecturer, Jose's classes are very disorganized. He adds random stuff to the syllabus during office hours. He's very funny but very strict as well. He can't make up his mind on what the requirements of the class are, which is very annoying. Not a fan of his teaching style, but a fan of his clothing."", 'Colorful lecturer hyperinvolved in getting students to care about material, but too excited in the process to clearly delineate his ideas.', 'The guy epitomizes the UofC ****, but you still love him anyway.', 'No Comments', 'The man.  Funny, exotic, and insane.  Quote ""Its like a bunch of daisies, but I like the hydra better because its more agressive""']",[]
358,English,1085,University of Chicago,Daniel,,Raeburn,934352,3,good,TEACHER,PROFESSOR,4.5,"[""Dan is the best teacher I have had. Of Anything. Ever. And I have gone to some of the best schools in the country. His feedback is specific and helpful. His lectures are all quoteable because they are compact and profound. He's funny and charismatic. And he's a great person and writer himself. Life-changing. "", ""I like Dan as a person, but I don't this his views on Creative Non-Fiction are that helpful. He's very traditional, and wants a straight narrative. If you're interested in being avant garde, make sure you have your stuff together. He's really funny in class, but he wasn't anything I haven't had in a writing professor before."", 'Raeburn is bringing sexy back. Boo yah.']","['Gives good feedback', 'Hilarious', 'Respected']"
359,Engineering,1085,University of Chicago,Saeid,,Rahimpour,980081,0,zero,TEACHER,PROFESSOR,N/A,[],[]
360,Humanities,1085,University of Chicago,Michael,,Raine,706488,2,good,TEACHER,PROFESSOR,5.0,"['Prof. Raine is the consummate professor: he makes time to meet with all students prior to major papers, encourages student reports to tease further meaning out of texts, and applies a variety of teaching methods to convey knowledge. He is also a lucid researcher and writer, and imparts this wisdom to his students during office hours.', 'Great teacher, very knowable about media and film, particularly asian media. he is a great writer/researcher, and really helped me learn to write more efficiently.']",[]
361,Anthropology,1085,University of Chicago,Kaushik,Sunder,Rajan,2017684,0,zero,TEACHER,PROFESSOR,N/A,[],[]
362,Social Work,1085,University of Chicago,Jane,,Ramsey,2023563,1,good,TEACHER,PROFESSOR,5.0,['Prof. Ramsey is a very nice person. Your voices always be heard. She gives  very good feedback. All assignments are respected toward to your thoughts. Very high recommend. '],"['Amazing lectures', 'Tests? Not many', 'Respected']"
363,Sociology,1085,University of Chicago,Stephen,,Raudenbush,807586,4,good,TEACHER,PROFESSOR,4.4,"['Professor Raudenbush is amazing: take his class. His explanations are ridiculously clear. If you go every day, take good notes, and take the time to truly understand, the assignments are completely straightforward. I learned a monster amount of material in a short period of time. Highly useful class.', ""This guy is plainly wonderful. Superior method, really enthusiastic about the material, makes time in office hours, charming. Accessible but also gives you a sophisticated understanding of the statistical tools. He's hugely respected by his peers and I couldn't imagine how to improve upon him."", 'I completely disagree with the previous poster. I found him to be rather arrogant and completely unhelpful in office hours. Also, he is very forgetful. I would not recommend his class to anyone.', ""For all the social science people with minimal math skills - if you want to take anything quantitative, try to get Raudenbush. He just started at U of C (from U of M) teaching statistics. Everyone in our class loves his teaching style - very clear and easy to follow. He's also a genuinely nice guy - like your favorite math teacher from high school""]",[]
364,Science,1085,University of Chicago,Viresh,,Rawal,128588,20,good,TEACHER,PROFESSOR,3.5,"['Phenomenal professor; always included strange or beautiful chemistry on exams.', 'Hard, but helpful and definitely very smart! Really enjoyed his class, but I had work very hard!', 'Rawal is a great teacher! Hard but funny and really great lectures', ""Rawal is a great professor. He is difficult, but if you're willing to try hard and understand the material he will help you. He wrote 15 recommendations for me at once when I asked him. His bad ratings come from pre-meds and bio majors who fail to grasp the concepts, don't seek his help outside of class, and blame him for their ineptitude."", 'I had this professor last year for ochem and he was by far the best out of the three. His lectures were both clear and interesting since he supplemented the book material by giving us real life examples such as explaining the chemistry of febreeze (none of which was on midterms) exams were also reasonable. Overall, an intelligent, approachable guy', ""He's not easy, but if you get to know him and TRY, you will do fine.  ***He does not like fake people.  If you put on a show about how you want to be a doctor because you REALLY REALLY care about people, he won't be impressed.  If you acknowledge your faults and strengths (and work hard) he'll respect you and you'll get a very fair grade."", 'Get out while you still can.', ""Wonderful professor, the best chem teacher I've had so far. He was enthusiastic and clear. Homework and tests were challenging enough to be interesting, but not unreasonable."", ""I commented already but I'd like to add that Rawal has definitely improved since all those negative comments were made last year. He is friendly and helpful and tries to have a sense of humor... (You gotta do the assigned readings on time though...)"", 'I liked Rawal, especially considering how afraid I was of the class due to all of the comments on here.  He was very clear and quite funny at times.  The tests were killers though...', ""Really clear lecturer, explains things well.... (I've heard people say his lectures are hard to follow, but any lecture would be hard to follow if you didn't do the assigned reading!)... I have attention problems but I have no issues following his lectures."", ""MOST DREADFUL prof at the Univ of Chicago! Often complained of how poorly we did. He definitely knows his stuff;  very nitpicky, condescending, & his lectures don't correlate to exam material very well. No connection to students, adores his OH ST students"", ""He and TA's were great for advanced o-chem lab. Quite a lot of work though."", ""I don't agree with his teaching approach, but overall he's a decent guy.  His problem is that he doesn't realize the reason students do poorly on his tests is not because they don't study hard enough but because his lectures are really hard to follow."", 'An abrasive idiot.  Obviously hates students, and teaching.  30% average on midterms is proof of his inability to connect with students.', 'Good but hard.', ""Meanest prof I've ever had. Most condescending person ever born."", 'Get off your high horse, Rawal.', 'Most unhelpful prof who recommends dropping the class if you are having trouble!', ""Rawal is a tough teacher and you'll not have a good time in his class.  He lectured my class for 40 minutes when the midterm was graded, commenting on how students at Ohio State are smarter.  Students don't need condescending remarks from profs!""]","['Respected', 'Tough grader', 'Inspirational', 'Caring']"
